i x t
3 8.7400001e-01 -7.4612105e-01
4 8.7400001e-01 -7.5005251e-01
5 8.7400001e-01 -7.5287306e-01
6 8.7400001e-01 -7.4830747e-01
7 8.7400001e-01 -7.4953622e-01
8 8.7400001e-01 -7.5195700e-01
9 8.7400001e-01 -7.4805093e-01
10 8.7400001e-01 -7.4837017e-01
11 8.7400001e-01 -7.4739492e-01
12 8.7400001e-01 -7.5393832e-01
13 8.7400001e-01 -7.4916577e-01
14 8.7400001e-01 -7.5185055e-01
15 8.7400001e-01 -7.4846411e-01
16 8.7400001e-01 -7.4599844e-01
17 8.7400001e-01 -7.4712890e-01
18 8.7400001e-01 -7.4947327e-01
19 8.7400001e-01 -7.5622594e-01
20 8.7400001e-01 -7.4754465e-01
1 8.7500000e-01 -7.7498323e-01
2 8.7500000e-01 -7.8344905e-01
3 8.7500000e-01 -7.7752668e-01
4 8.7500000e-01 -7.7378947e-01
5 8.7500000e-01 -7.8015727e-01
6 8.7500000e-01 -7.7722585e-01
7 8.7500000e-01 -7.7185953e-01
8 8.7500000e-01 -7.7671790e-01
9 8.7500000e-01 -7.7557588e-01
10 8.7500000e-01 -7.8041869e-01
11 8.7500000e-01 -7.7830619e-01
12 8.7500000e-01 -7.7097780e-01
13 8.7500000e-01 -7.7442551e-01
14 8.7500000e-01 -7.7757430e-01
15 8.7500000e-01 -7.7511382e-01
16 8.7500000e-01 -7.7718925e-01
17 8.7500000e-01 -7.7462620e-01
18 8.7500000e-01 -7.7522969e-01
19 8.7500000e-01 -7.7911538e-01
20 8.7500000e-01 -7.7534354e-01
1 8.7599999e-01 -8.0096620e-01
2 8.7599999e-01 -8.0180871e-01
3 8.7599999e-01 -8.0002755e-01
4 8.7599999e-01 -8.0489486e-01
5 8.7599999e-01 -8.0355287e-01
6 8.7599999e-01 -8.0270851e-01
7 8.7599999e-01 -8.0169201e-01
8 8.7599999e-01 -8.0618602e-01
9 8.7599999e-01 -8.0149555e-01
10 8.7599999e-01 -8.0272055e-01
11 8.7599999e-01 -8.0039406e-01
12 8.7599999e-01 -8.0551416e-01
13 8.7599999e-01 -7.9978740e-01
14 8.7599999e-01 -8.0495214e-01
15 8.7599999e-01 -8.0677193e-01
16 8.7599999e-01 -7.9763395e-01
17 8.7599999e-01 -8.0216134e-01
18 8.7599999e-01 -7.9720825e-01
19 8.7599999e-01 -7.9902172e-01
20 8.7599999e-01 -8.0068028e-01
1 8.7699997e-01 -8.2367480e-01
2 8.7699997e-01 -8.1799448e-01
3 8.7699997e-01 -8.2840317e-01
4 8.7699997e-01 -8.2066953e-01
5 8.7699997e-01 -8.1681639e-01
6 8.7699997e-01 -8.2541502e-01
7 8.7699997e-01 -8.2288921e-01
8 8.7699997e-01 -8.2653487e-01
9 8.7699997e-01 -8.2706940e-01
10 8.7699997e-01 -8.2352680e-01
11 8.7699997e-01 -8.2773596e-01
12 8.7699997e-01 -8.2821476e-01
13 8.7699997e-01 -8.2702017e-01
14 8.7699997e-01 -8.2000864e-01
15 8.7699997e-01 -8.2184780e-01
16 8.7699997e-01 -8.2224274e-01
17 8.7699997e-01 -8.1511182e-01
18 8.7699997e-01 -8.2081091e-01
19 8.7699997e-01 -8.2707822e-01
20 8.7699997e-01 -8.2062507e-01
1 8.7800002e-01 -8.5406291e-01
2 8.7800002e-01 -8.5066658e-01
3 8.7800002e-01 -8.5249245e-01
4 8.7800002e-01 -8.5502315e-01
5 8.7800002e-01 -8.5073483e-01
6 8.7800002e-01 -8.4705138e-01
7 8.7800002e-01 -8.5363132e-01
8 8.7800002e-01 -8.4793663e-01
9 8.7800002e-01 -8.4732991e-01
10 8.7800002e-01 -8.4233600e-01
11 8.7800002e-01 -8.4156531e-01
12 8.7800002e-01 -8.5338140e-01
13 8.7800002e-01 -8.5015422e-01
14 8.7800002e-01 -8.4417218e-01
15 8.7800002e-01 -8.4541535e-01
16 8.7800002e-01 -8.5370332e-01
17 8.7800002e-01 -8.4429324e-01
18 8.7800002e-01 -8.5603523e-01
19 8.7800002e-01 -8.4880877e-01
20 8.7800002e-01 -8.4925419e-01
1 8.7900001e-01 -8.7236875e-01
2 8.7900001e-01 -8.7092334e-01
3 8.7900001e-01 -8.7166142e-01
4 8.7900001e-01 -8.7061405e-01
5 8.7900001e-01 -8.7306851e-01
6 8.7900001e-01 -8.6760420e-01
7 8.7900001e-01 -8.6712211e-01
8 8.7900001e-01 -8.6675948e-01
9 8.7900001e-01 -8.6709738e-01
10 8.7900001e-01 -8.6402869e-01
11 8.7900001e-01 -8.7118447e-01
12 8.7900001e-01 -8.7362665e-01
13 8.7900001e-01 -8.7059182e-01
14 8.7900001e-01 -8.7293279e-01
15 8.7900001e-01 -8.7356633e-01
16 8.7900001e-01 -8.7222141e-01
17 8.7900001e-01 -8.6557239e-01
18 8.7900001e-01 -8.6524987e-01
19 8.7900001e-01 -8.6422229e-01
20 8.7900001e-01 -8.7119418e-01
1 8.8000000e-01 -8.9329255e-01
2 8.8000000e-01 -8.9185703e-01
3 8.8000000e-01 -8.8415855e-01
4 8.8000000e-01 -8.9170557e-01
5 8.8000000e-01 -8.8980108e-01
6 8.8000000e-01 -8.8993144e-01
7 8.8000000e-01 -8.8375509e-01
8 8.8000000e-01 -8.9147621e-01
9 8.8000000e-01 -8.8726538e-01
10 8.8000000e-01 -8.9056689e-01
11 8.8000000e-01 -8.8606572e-01
12 8.8000000e-01 -8.9033258e-01
13 8.8000000e-01 -8.9097899e-01
14 8.8000000e-01 -8.8734233e-01
15 8.8000000e-01 -8.8738400e-01
16 8.8000000e-01 -8.9355117e-01
17 8.8000000e-01 -8.9265209e-01
18 8.8000000e-01 -8.8323414e-01
19 8.8000000e-01 -8.8888663e-01
20 8.8000000e-01 -8.8912684e-01
1 8.8099998e-01 -9.1178292e-01
2 8.8099998e-01 -9.0405947e-01
3 8.8099998e-01 -9.0620375e-01
4 8.8099998e-01 -9.1034603e-01
5 8.8099998e-01 -9.0865171e-01
6 8.8099998e-01 -9.0653729e-01
7 8.8099998e-01 -9.0992749e-01
8 8.8099998e-01 -9.0820277e-01
9 8.8099998e-01 -9.0920150e-01
10 8.8099998e-01 -9.1503894e-01
11 8.8099998e-01 -9.0545893e-01
12 8.8099998e-01 -9.0581232e-01
13 8.8099998e-01 -9.0439397e-01
14 8.8099998e-01 -9.0771496e-01
15 8.8099998e-01 -9.0735286e-01
16 8.8099998e-01 -9.0976268e-01
17 8.8099998e-01 -9.0320688e-01
18 8.8099998e-01 -9.0645039e-01
19 8.8099998e-01 -9.1176832e-01
20 8.8099998e-01 -9.0919042e-01
1 8.8200003e-01 -9.2679477e-01
2 8.8200003e-01 -9.2820609e-01
3 8.8200003e-01 -9.2865998e-01
4 8.8200003e-01 -9.2638856e-01
5 8.8200003e-01 -9.2256832e-01
6 8.8200003e-01 -9.1996664e-01
7 8.8200003e-01 -9.2610806e-01
8 8.8200003e-01 -9.2122495e-01
9 8.8200003e-01 -9.2413360e-01
10 8.8200003e-01 -9.2590880e-01
11 8.8200003e-01 -9.2144638e-01
12 8.8200003e-01 -9.2349946e-01
13 8.8200003e-01 -9.2566699e-01
14 8.8200003e-01 -9.1870201e-01
15 8.8200003e-01 -9.2467386e-01
16 8.8200003e-01 -9.2710984e-01
17 8.8200003e-01 -9.2133605e-01
18 8.8200003e-01 -9.2471045e-01
19 8.8200003e-01 -9.2686343e-01
20 8.8200003e-01 -9.2514980e-01
1 8.8300002e-01 -9.3959272e-01
2 8.8300002e-01 -9.3937820e-01
3 8.8300002e-01 -9.4027466e-01
4 8.8300002e-01 -9.4560522e-01
5 8.8300002e-01 -9.5107275e-01
6 8.8300002e-01 -9.4394755e-01
7 8.8300002e-01 -9.3866992e-01
8 8.8300002e-01 -9.3777138e-01
9 8.8300002e-01 -9.3579030e-01
10 8.8300002e-01 -9.3579334e-01
11 8.8300002e-01 -9.4065768e-01
12 8.8300002e-01 -9.3841612e-01
13 8.8300002e-01 -9.3802875e-01
14 8.8300002e-01 -9.3736112e-01
15 8.8300002e-01 -9.4072801e-01
16 8.8300002e-01 -9.4213861e-01
17 8.8300002e-01 -9.3680334e-01
18 8.8300002e-01 -9.3807876e-01
19 8.8300002e-01 -9.4107372e-01
20 8.8300002e-01 -9.3394530e-01
1 8.8400000e-01 -9.5070487e-01
2 8.8400000e-01 -9.5639652e-01
3 8.8400000e-01 -9.5056319e-01
4 8.8400000e-01 -9.5566285e-01
5 8.8400000e-01 -9.5263189e-01
6 8.8400000e-01 -9.5699787e-01
7 8.8400000e-01 -9.5337856e-01
8 8.8400000e-01 -9.5286691e-01
9 8.8400000e-01 -9.5333385e-01
10 8.8400000e-01 -9.4939137e-01
11 8.8400000e-01 -9.5023143e-01
12 8.8400000e-01 -9.4865620e-01
13 8.8400000e-01 -9.5373398e-01
14 8.8400000e-01 -9.5400280e-01
15 8.8400000e-01 -9.5684427e-01
16 8.8400000e-01 -9.5447379e-01
17 8.8400000e-01 -9.5006293e-01
18 8.8400000e-01 -9.5407301e-01
19 8.8400000e-01 -9.5307451e-01
20 8.8400000e-01 -9.4935131e-01
1 8.8499999e-01 -9.6655774e-01
2 8.8499999e-01 -9.6961927e-01
3 8.8499999e-01 -9.6629035e-01
4 8.8499999e-01 -9.6561056e-01
5 8.8499999e-01 -9.6121603e-01
6 8.8499999e-01 -9.6964753e-01
7 8.8499999e-01 -9.7052193e-01
8 8.8499999e-01 -9.6306586e-01
9 8.8499999e-01 -9.6434897e-01
10 8.8499999e-01 -9.6508211e-01
11 8.8499999e-01 -9.6343774e-01
12 8.8499999e-01 -9.7031647e-01
13 8.8499999e-01 -9.6702445e-01
14 8.8499999e-01 -9.6490508e-01
15 8.8499999e-01 -9.6500111e-01
16 8.8499999e-01 -9.7170484e-01
17 8.8499999e-01 -9.6302730e-01
18 8.8499999e-01 -9.7755593e-01
19 8.8499999e-01 -9.6229678e-01
20 8.8499999e-01 -9.6646500e-01
1 8.8599998e-01 -9.7405559e-01
2 8.8599998e-01 -9.8068744e-01
3 8.8599998e-01 -9.7404045e-01
4 8.8599998e-01 -9.7487676e-01
5 8.8599998e-01 -9.6894538e-01
6 8.8599998e-01 -9.7193247e-01
7 8.8599998e-01 -9.7898364e-01
8 8.8599998e-01 -9.7730023e-01
9 8.8599998e-01 -9.7674942e-01
10 8.8599998e-01 -9.8557889e-01
11 8.8599998e-01 -9.7632182e-01
12 8.8599998e-01 -9.8045766e-01
13 8.8599998e-01 -9.7910386e-01
14 8.8599998e-01 -9.8100489e-01
15 8.8599998e-01 -9.6989644e-01
16 8.8599998e-01 -9.8107600e-01
17 8.8599998e-01 -9.7559732e-01
18 8.8599998e-01 -9.7890806e-01
19 8.8599998e-01 -9.7655845e-01
20 8.8599998e-01 -9.6990013e-01
1 8.8700002e-01 -9.8225808e-01
2 8.8700002e-01 -9.8381191e-01
3 8.8700002e-01 -9.8814225e-01
4 8.8700002e-01 -9.8380673e-01
5 8.8700002e-01 -9.8484325e-01
6 8.8700002e-01 -9.8738903e-01
7 8.8700002e-01 -9.8845994e-01
8 8.8700002e-01 -9.8412746e-01
9 8.8700002e-01 -9.8391402e-01
10 8.8700002e-01 -9.8342603e-01
11 8.8700002e-01 -9.8663187e-01
12 8.8700002e-01 -9.8609096e-01
13 8.8700002e-01 -9.8561758e-01
14 8.8700002e-01 -9.8433042e-01
15 8.8700002e-01 -9.8989242e-01
16 8.8700002e-01 -9.8841524e-01
17 8.8700002e-01 -9.8579293e-01
18 8.8700002e-01 -9.8540157e-01
19 8.8700002e-01 -9.8117578e-01
20 8.8700002e-01 -9.7785258e-01
1 8.8800001e-01 -9.8777360e-01
2 8.8800001e-01 -9.9599522e-01
3 8.8800001e-01 -9.9440378e-01
4 8.8800001e-01 -9.8223841e-01
5 8.8800001e-01 -9.9464333e-01
6 8.8800001e-01 -9.8644340e-01
7 8.8800001e-01 -9.9723297e-01
8 8.8800001e-01 -9.9730963e-01
9 8.8800001e-01 -1.0004542e+00
10 8.8800001e-01 -9.8484433e-01
11 8.8800001e-01 -9.9021995e-01
12 8.8800001e-01 -9.9690461e-01
13 8.8800001e-01 -9.9053115e-01
14 8.8800001e-01 -9.8741633e-01
15 8.8800001e-01 -9.8537016e-01
16 8.8800001e-01 -9.8836124e-01
17 8.8800001e-01 -9.9254060e-01
18 8.8800001e-01 -9.8775423e-01
19 8.8800001e-01 -9.8595220e-01
20 8.8800001e-01 -9.9486125e-01
1 8.8900000e-01 -9.8882514e-01
2 8.8900000e-01 -9.9187964e-01
3 8.8900000e-01 -9.9856931e-01
4 8.8900000e-01 -9.9663323e-01
5 8.8900000e-01 -9.9986649e-01
6 8.8900000e-01 -9.9122381e-01
7 8.8900000e-01 -1.0017915e+00
8 8.8900000e-01 -1.0001181e+00
9 8.8900000e-01 -9.8871183e-01
10 8.8900000e-01 -9.9205661e-01
11 8.8900000e-01 -9.9661356e-01
12 8.8900000e-01 -9.9893838e-01
13 8.8900000e-01 -9.8926759e-01
14 8.8900000e-01 -9.9671859e-01
15 8.8900000e-01 -9.9381995e-01
16 8.8900000e-01 -9.9728262e-01
17 8.8900000e-01 -1.0019908e+00
18 8.8900000e-01 -9.9438262e-01
19 8.8900000e-01 -9.9465054e-01
20 8.8900000e-01 -9.9663669e-01
1 8.8999999e-01 -9.9908400e-01
2 8.8999999e-01 -1.0013095e+00
3 8.8999999e-01 -9.8893052e-01
4 8.8999999e-01 -1.0017924e+00
5 8.8999999e-01 -1.0020211e+00
6 8.8999999e-01 -9.9753255e-01
7 8.8999999e-01 -9.9784839e-01
8 8.8999999e-01 -9.9509323e-01
9 8.8999999e-01 -9.9850863e-01
10 8.8999999e-01 -9.9641520e-01
11 8.8999999e-01 -9.9954921e-01
12 8.8999999e-01 -9.9922138e-01
13 8.8999999e-01 -1.0006391e+00
14 8.8999999e-01 -9.9688286e-01
15 8.8999999e-01 -1.0021979e+00
16 8.8999999e-01 -9.9386317e-01
17 8.8999999e-01 -9.9682987e-01
18 8.8999999e-01 -1.0080707e+00
19 8.8999999e-01 -1.0029817e+00
20 8.8999999e-01 -9.9730372e-01
1 8.9099997e-01 -9.9425930e-01
2 8.9099997e-01 -9.9961966e-01
3 8.9099997e-01 -1.0059633e+00
4 8.9099997e-01 -9.9994177e-01
5 8.9099997e-01 -9.9909598e-01
6 8.9099997e-01 -1.0019065e+00
7 8.9099997e-01 -9.9403381e-01
8 8.9099997e-01 -1.0066420e+00
9 8.9099997e-01 -1.0028067e+00
10 8.9099997e-01 -1.0000074e+00
11 8.9099997e-01 -1.0023950e+00
12 8.9099997e-01 -9.9768096e-01
13 8.9099997e-01 -9.9506128e-01
14 8.9099997e-01 -9.9469239e-01
15 8.9099997e-01 -9.9805528e-01
16 8.9099997e-01 -9.9473685e-01
17 8.9099997e-01 -1.0006503e+00
18 8.9099997e-01 -9.9523634e-01
19 8.9099997e-01 -1.0036319e+00
20 8.9099997e-01 -1.0000476e+00
1 8.9200002e-01 -9.9766105e-01
2 8.9200002e-01 -9.9782521e-01
3 8.9200002e-01 -9.9556392e-01
4 8.9200002e-01 -1.0028627e+00
5 8.9200002e-01 -9.9962521e-01
6 8.9200002e-01 -9.9695188e-01
7 8.9200002e-01 -1.0034012e+00
8 8.9200002e-01 -1.0001273e+00
9 8.9200002e-01 -9.9514085e-01
10 8.9200002e-01 -1.0021900e+00
11 8.9200002e-01 -9.9781150e-01
12 8.9200002e-01 -1.0003593e+00
13 8.9200002e-01 -9.9424839e-01
14 8.9200002e-01 -9.9562091e-01
15 8.9200002e-01 -1.0042620e+00
16 8.9200002e-01 -1.0015363e+00
17 8.9200002e-01 -9.9965721e-01
18 8.9200002e-01 -9.9890369e-01
19 8.9200002e-01 -9.9682105e-01
20 8.9200002e-01 -1.0018352e+00
1 8.9300001e-01 -9.9516094e-01
2 8.9300001e-01 -9.8928106e-01
3 8.9300001e-01 -9.9729508e-01
4 8.9300001e-01 -1.0023882e+00
5 8.9300001e-01 -9.9842370e-01
6 8.9300001e-01 -1.0002896e+00
7 8.9300001e-01 -9.9945641e-01
8 8.9300001e-01 -9.9609476e-01
9 8.9300001e-01 -1.0046362e+00
10 8.9300001e-01 -9.9618077e-01
11 8.9300001e-01 -1.0021621e+00
12 8.9300001e-01 -1.0004686e+00
13 8.9300001e-01 -9.9449605e-01
14 8.9300001e-01 -9.9529940e-01
15 8.9300001e-01 -9.9544710e-01
16 8.9300001e-01 -1.0106039e+00
17 8.9300001e-01 -9.9850160e-01
18 8.9300001e-01 -9.9638563e-01
19 8.9300001e-01 -9.9605709e-01
20 8.9300001e-01 -9.9217659e-01
1 8.9399999e-01 -9.9305314e-01
2 8.9399999e-01 -9.9013996e-01
3 8.9399999e-01 -9.9002111e-01
4 8.9399999e-01 -9.8901403e-01
5 8.9399999e-01 -9.9235517e-01
6 8.9399999e-01 -9.8773301e-01
7 8.9399999e-01 -9.8709184e-01
8 8.9399999e-01 -9.8946887e-01
9 8.9399999e-01 -9.9401265e-01
10 8.9399999e-01 -9.8788810e-01
11 8.9399999e-01 -9.8732007e-01
12 8.9399999e-01 -9.8685569e-01
13 8.9399999e-01 -9.9176198e-01
14 8.9399999e-01 -9.9249130e-01
15 8.9399999e-01 -9.9269819e-01
16 8.9399999e-01 -9.8582011e-01
17 8.9399999e-01 -9.8409110e-01
18 8.9399999e-01 -9.9423832e-01
19 8.9399999e-01 -9.9620754e-01
20 8.9399999e-01 -9.9452734e-01
1 8.9499998e-01 -9.8877776e-01
2 8.9499998e-01 -9.7953916e-01
3 8.9499998e-01 -9.7606683e-01
4 8.9499998e-01 -9.8494023e-01
5 8.9499998e-01 -9.8662496e-01
6 8.9499998e-01 -9.7738791e-01
7 8.9499998e-01 -9.8692161e-01
8 8.9499998e-01 -9.9375314e-01
9 8.9499998e-01 -9.8229533e-01
10 8.9499998e-01 -9.9364007e-01
11 8.9499998e-01 -9.8498261e-01
12 8.9499998e-01 -9.8852658e-01
13 8.9499998e-01 -9.8337781e-01
14 8.9499998e-01 -9.8908085e-01
15 8.9499998e-01 -9.9287385e-01
16 8.9499998e-01 -9.8520291e-01
17 8.9499998e-01 -9.8699230e-01
18 8.9499998e-01 -9.7162110e-01
19 8.9499998e-01 -9.8034680e-01
20 8.9499998e-01 -9.8983079e-01
1 8.9600003e-01 -9.8441678e-01
2 8.9600003e-01 -9.7563344e-01
3 8.9600003e-01 -9.7955513e-01
4 8.9600003e-01 -9.8005259e-01
5 8.9600003e-01 -9.7779423e-01
6 8.9600003e-01 -9.6746027e-01
7 8.9600003e-01 -9.6796334e-01
8 8.9600003e-01 -9.7787046e-01
9 8.9600003e-01 -9.7097671e-01
10 8.9600003e-01 -9.7763908e-01
11 8.9600003e-01 -9.6640509e-01
12 8.9600003e-01 -9.7694111e-01
13 8.9600003e-01 -9.7593915e-01
14 8.9600003e-01 -9.7758907e-01
15 8.9600003e-01 -9.7032899e-01
16 8.9600003e-01 -9.7915518e-01
17 8.9600003e-01 -9.6664262e-01
18 8.9600003e-01 -9.8128253e-01
19 8.9600003e-01 -9.7838211e-01
20 8.9600003e-01 -9.7589660e-01
1 8.9700001e-01 -9.6196735e-01
2 8.9700001e-01 -9.6258509e-01
3 8.9700001e-01 -9.7077817e-01
4 8.9700001e-01 -9.6723121e-01
5 8.9700001e-01 -9.6609843e-01
6 8.9700001e-01 -9.6296751e-01
7 8.9700001e-01 -9.7488761e-01
8 8.9700001e-01 -9.5865965e-01
9 8.9700001e-01 -9.6511829e-01
10 8.9700001e-01 -9.6232909e-01
11 8.9700001e-01 -9.6561587e-01
12 8.9700001e-01 -9.6191287e-01
13 8.9700001e-01 -9.6364111e-01
14 8.9700001e-01 -9.6877682e-01
15 8.9700001e-01 -9.5942199e-01
16 8.9700001e-01 -9.6308625e-01
17 8.9700001e-01 -9.6360856e-01
18 8.9700001e-01 -9.5951027e-01
19 8.9700001e-01 -9.7187793e-01
20 8.9700001e-01 -9.6883410e-01
1 8.9800000e-01 -9.4832039e-01
2 8.9800000e-01 -9.5179313e-01
3 8.9800000e-01 -9.5075089e-01
4 8.9800000e-01 -9.5410717e-01
5 8.9800000e-01 -9.4501716e-01
6 8.9800000e-01 -9.5075852e-01
7 8.9800000e-01 -9.5443612e-01
8 8.9800000e-01 -9.4273460e-01
9 8.9800000e-01 -9.5649761e-01
10 8.9800000e-01 -9.4764525e-01
11 8.9800000e-01 -9.4787347e-01
12 8.9800000e-01 -9.5350486e-01
13 8.9800000e-01 -9.5024705e-01
14 8.9800000e-01 -9.4518578e-01
15 8.9800000e-01 -9.5124906e-01
16 8.9800000e-01 -9.5091808e-01
17 8.9800000e-01 -9.5126474e-01
18 8.9800000e-01 -9.4225550e-01
19 8.9800000e-01 -9.5836997e-01
20 8.9800000e-01 -9.5176846e-01
1 8.9899999e-01 -9.3318635e-01
2 8.9899999e-01 -9.4574112e-01
3 8.9899999e-01 -9.4115317e-01
4 8.9899999e-01 -9.2949748e-01
5 8.9899999e-01 -9.3338734e-01
6 8.9899999e-01 -9.4868618e-01
7 8.9899999e-01 -9.3871301e-01
8 8.9899999e-01 -9.3246615e-01
9 8.9899999e-01 -9.3813592e-01
10 8.9899999e-01 -9.3594939e-01
11 8.9899999e-01 -9.4620311e-01
12 8.9899999e-01 -9.3929714e-01
13 8.9899999e-01 -9.3969381e-01
14 8.9899999e-01 -9.3389583e-01
15 8.9899999e-01 -9.3379521e-01
16 8.9899999e-01 -9.3964565e-01
17 8.9899999e-01 -9.4088364e-01
18 8.9899999e-01 -9.3593067e-01
19 8.9899999e-01 -9.3479609e-01
20 8.9899999e-01 -9.4163132e-01
1 8.9999998e-01 -9.2069423e-01
2 8.9999998e-01 -9.2067039e-01
3 8.9999998e-01 -9.2628962e-01
4 8.9999998e-01 -9.1602397e-01
5 8.9999998e-01 -9.2193925e-01
6 8.9999998e-01 -9.1557080e-01
7 8.9999998e-01 -9.2040884e-01
8 8.9999998e-01 -9.2434418e-01
9 8.9999998e-01 -9.2696559e-01
10 8.9999998e-01 -9.3095791e-01
11 8.9999998e-01 -9.2286354e-01
12 8.9999998e-01 -9.2001837e-01
13 8.9999998e-01 -9.2102623e-01
14 8.9999998e-01 -9.1938585e-01
15 8.9999998e-01 -9.2297435e-01
16 8.9999998e-01 -9.2053086e-01
17 8.9999998e-01 -9.3126327e-01
18 8.9999998e-01 -9.1215551e-01
19 8.9999998e-01 -9.1920650e-01
20 8.9999998e-01 -9.1699976e-01
1 9.0100002e-01 -8.9406216e-01
2 9.0100002e-01 -9.0448081e-01
3 9.0100002e-01 -9.0262759e-01
4 9.0100002e-01 -9.0984285e-01
5 9.0100002e-01 -9.0442127e-01
6 9.0100002e-01 -9.0291750e-01
7 9.0100002e-01 -9.0235031e-01
8 9.0100002e-01 -8.9935255e-01
9 9.0100002e-01 -9.1385031e-01
10 9.0100002e-01 -9.1071737e-01
11 9.0100002e-01 -8.9853305e-01
12 9.0100002e-01 -8.9957631e-01
13 9.0100002e-01 -8.9587057e-01
14 9.0100002e-01 -9.0445971e-01
15 9.0100002e-01 -9.0585011e-01
16 9.0100002e-01 -8.9635199e-01
17 9.0100002e-01 -9.0200126e-01
18 9.0100002e-01 -9.0097344e-01
19 9.0100002e-01 -9.0594530e-01
20 9.0100002e-01 -9.0036076e-01
1 9.0200001e-01 -8.7402093e-01
2 9.0200001e-01 -8.7749588e-01
3 9.0200001e-01 -8.7614840e-01
4 9.0200001e-01 -8.8869667e-01
5 9.0200001e-01 -8.7834460e-01
6 9.0200001e-01 -8.7432295e-01
7 9.0200001e-01 -8.6895961e-01
8 9.0200001e-01 -8.7948304e-01
9 9.0200001e-01 -8.8695830e-01
10 9.0200001e-01 -8.7795454e-01
11 9.0200001e-01 -8.7778687e-01
12 9.0200001e-01 -8.8240969e-01
13 9.0200001e-01 -8.7678123e-01
14 9.0200001e-01 -8.8043892e-01
15 9.0200001e-01 -8.7504584e-01
16 9.0200001e-01 -8.7996483e-01
17 9.0200001e-01 -8.6753809e-01
18 9.0200001e-01 -8.7506229e-01
19 9.0200001e-01 -8.8116151e-01
20 9.0200001e-01 -8.8545132e-01
1 9.0300000e-01 -8.5089833e-01
2 9.0300000e-01 -8.5907859e-01
3 9.0300000e-01 -8.5583860e-01
4 9.0300000e-01 -8.4384590e-01
5 9.0300000e-01 -8.6467189e-01
6 9.0300000e-01 -8.6177963e-01
7 9.0300000e-01 -8.5433519e-01
8 9.0300000e-01 -8.5784787e-01
9 9.0300000e-01 -8.5399878e-01
10 9.0300000e-01 -8.5511601e-01
11 9.0300000e-01 -8.5448337e-01
12 9.0300000e-01 -8.5023183e-01
13 9.0300000e-01 -8.5699457e-01
14 9.0300000e-01 -8.5636735e-01
15 9.0300000e-01 -8.5542911e-01
16 9.0300000e-01 -8.5965186e-01
17 9.0300000e-01 -8.5595268e-01
18 9.0300000e-01 -8.5440511e-01
19 9.0300000e-01 -8.6466318e-01
20 9.0300000e-01 -8.6493164e-01
1 9.0399998e-01 -8.2879770e-01
2 9.0399998e-01 -8.3272386e-01
3 9.0399998e-01 -8.2454747e-01
4 9.0399998e-01 -8.2875133e-01
5 9.0399998e-01 -8.2853532e-01
6 9.0399998e-01 -8.2369661e-01
7 9.0399998e-01 -8.3026171e-01
8 9.0399998e-01 -8.3463115e-01
9 9.0399998e-01 -8.2558304e-01
10 9.0399998e-01 -8.2584286e-01
11 9.0399998e-01 -8.3247280e-01
12 9.0399998e-01 -8.3329147e-01
13 9.0399998e-01 -8.2871336e-01
14 9.0399998e-01 -8.3330494e-01
15 9.0399998e-01 -8.2967764e-01
16 9.0399998e-01 -8.4001189e-01
17 9.0399998e-01 -8.3690804e-01
18 9.0399998e-01 -8.3344662e-01
19 9.0399998e-01 -8.2112139e-01
20 9.0399998e-01 -8.3311599e-01
1 9.0499997e-01 -8.0409372e-01
2 9.0499997e-01 -8.0449241e-01
3 9.0499997e-01 -8.1266719e-01
4 9.0499997e-01 -7.9914635e-01
5 9.0499997e-01 -8.0996633e-01
6 9.0499997e-01 -7.9871875e-01
7 9.0499997e-01 -8.1046885e-01
8 9.0499997e-01 -7.9914260e-01
9 9.0499997e-01 -8.0792069e-01
10 9.0499997e-01 -8.1439829e-01
11 9.0499997e-01 -8.1361246e-01
12 9.0499997e-01 -8.0406141e-01
13 9.0499997e-01 -8.0369169e-01
14 9.0499997e-01 -8.0423570e-01
15 9.0499997e-01 -7.9915613e-01
16 9.0499997e-01 -7.9961139e-01
17 9.0499997e-01 -8.0204260e-01
18 9.0499997e-01 -8.0858737e-01
19 9.0499997e-01 -8.1036741e-01
20 9.0499997e-01 -8.1401461e-01
1 9.0600002e-01 -7.7703184e-01
2 9.0600002e-01 -7.7222329e-01
3 9.0600002e-01 -7.7748901e-01
4 9.0600002e-01 -7.8171015e-01
5 9.0600002e-01 -7.6951206e-01
6 9.0600002e-01 -7.7425051e-01
7 9.0600002e-01 -7.7584475e-01
8 9.0600002e-01 -7.7367133e-01
9 9.0600002e-01 -7.7804780e-01
10 9.0600002e-01 -7.7749515e-01
11 9.0600002e-01 -7.7553171e-01
12 9.0600002e-01 -7.7470881e-01
13 9.0600002e-01 -7.7527374e-01
14 9.0600002e-01 -7.7858829e-01
15 9.0600002e-01 -7.7559149e-01
16 9.0600002e-01 -7.8220820e-01
17 9.0600002e-01 -7.7970010e-01
18 9.0600002e-01 -7.7563989e-01
19 9.0600002e-01 -7.7809262e-01
20 9.0600002e-01 -7.7879697e-01
1 9.0700001e-01 -7.4561042e-01
2 9.0700001e-01 -7.4855775e-01
3 9.0700001e-01 -7.3969066e-01
4 9.0700001e-01 -7.4339086e-01
5 9.0700001e-01 -7.4783033e-01
6 9.0700001e-01 -7.4525607e-01
7 9.0700001e-01 -7.3939192e-01
8 9.0700001e-01 -7.4019551e-01
