i x t
5 6.8000001e-01 -7.2894073e-01
6 6.8000001e-01 -7.3031497e-01
7 6.8000001e-01 -7.3058581e-01
8 6.8000001e-01 -7.3240632e-01
9 6.8000001e-01 -7.3149753e-01
10 6.8000001e-01 -7.2733384e-01
11 6.8000001e-01 -7.2853440e-01
12 6.8000001e-01 -7.3304176e-01
13 6.8000001e-01 -7.3331952e-01
14 6.8000001e-01 -7.3720974e-01
15 6.8000001e-01 -7.3303556e-01
16 6.8000001e-01 -7.3055786e-01
17 6.8000001e-01 -7.4098253e-01
18 6.8000001e-01 -7.3371190e-01
19 6.8000001e-01 -7.3281080e-01
20 6.8000001e-01 -7.3294514e-01
1 6.9000000e-01 -8.9531487e-01
2 6.9000000e-01 -8.8518637e-01
3 6.9000000e-01 -8.8214248e-01
4 6.9000000e-01 -8.8432527e-01
5 6.9000000e-01 -8.9271140e-01
6 6.9000000e-01 -8.9534366e-01
7 6.9000000e-01 -8.9005804e-01
8 6.9000000e-01 -8.8651711e-01
9 6.9000000e-01 -8.9419746e-01
10 6.9000000e-01 -8.8668776e-01
11 6.9000000e-01 -8.8628876e-01
12 6.9000000e-01 -8.8643789e-01
13 6.9000000e-01 -8.7800497e-01
14 6.9000000e-01 -8.9256215e-01
15 6.9000000e-01 -8.8023216e-01
16 6.9000000e-01 -8.8152081e-01
17 6.9000000e-01 -8.8608009e-01
18 6.9000000e-01 -8.8842243e-01
19 6.9000000e-01 -8.8736367e-01
20 6.9000000e-01 -8.9377862e-01
1 6.9999999e-01 -9.8496103e-01
2 6.9999999e-01 -9.6682358e-01
3 6.9999999e-01 -9.7290528e-01
4 6.9999999e-01 -9.8756957e-01
5 6.9999999e-01 -9.7218412e-01
6 6.9999999e-01 -9.8579609e-01
7 6.9999999e-01 -9.8181403e-01
8 6.9999999e-01 -9.7387320e-01
9 6.9999999e-01 -9.7304821e-01
10 6.9999999e-01 -9.9323428e-01
11 6.9999999e-01 -9.8342198e-01
12 6.9999999e-01 -9.8020691e-01
13 6.9999999e-01 -9.8482466e-01
14 6.9999999e-01 -9.7482520e-01
15 6.9999999e-01 -9.8358643e-01
16 6.9999999e-01 -9.8361832e-01
17 6.9999999e-01 -9.7271603e-01
18 6.9999999e-01 -9.8302233e-01
19 6.9999999e-01 -9.8254788e-01
20 6.9999999e-01 -9.7665864e-01
1 7.0999998e-01 -9.9026418e-01
2 7.0999998e-01 -1.0185161e+00
3 7.0999998e-01 -9.9767625e-01
4 7.0999998e-01 -9.9618179e-01
5 7.0999998e-01 -1.0185338e+00
6 7.0999998e-01 -9.8277283e-01
7 7.0999998e-01 -9.9253374e-01
8 7.0999998e-01 -9.9793935e-01
9 7.0999998e-01 -9.9236065e-01
10 7.0999998e-01 -9.9365330e-01
11 7.0999998e-01 -1.0060465e+00
12 7.0999998e-01 -9.8968476e-01
13 7.0999998e-01 -9.9313092e-01
14 7.0999998e-01 -9.8192668e-01
15 7.0999998e-01 -1.0020405e+00
16 7.0999998e-01 -9.9343461e-01
17 7.0999998e-01 -1.0045512e+00
18 7.0999998e-01 -9.8605078e-01
19 7.0999998e-01 -9.8545474e-01
20 7.0999998e-01 -9.8310548e-01
1 7.2000003e-01 -9.2947561e-01
2 7.2000003e-01 -9.2954415e-01
3 7.2000003e-01 -9.2456084e-01
4 7.2000003e-01 -9.4393820e-01
5 7.2000003e-01 -9.5190746e-01
6 7.2000003e-01 -9.3169904e-01
7 7.2000003e-01 -9.4578576e-01
8 7.2000003e-01 -9.1610062e-01
9 7.2000003e-01 -9.0446675e-01
10 7.2000003e-01 -9.4703335e-01
11 7.2000003e-01 -9.2537338e-01
12 7.2000003e-01 -9.2969549e-01
13 7.2000003e-01 -9.2276585e-01
14 7.2000003e-01 -9.4849074e-01
15 7.2000003e-01 -9.1440511e-01
16 7.2000003e-01 -9.2589027e-01
17 7.2000003e-01 -9.3777937e-01
18 7.2000003e-01 -9.4713789e-01
19 7.2000003e-01 -9.3041283e-01
20 7.2000003e-01 -9.6219003e-01
1 7.3000002e-01 -7.9046655e-01
2 7.3000002e-01 -7.8195369e-01
3 7.3000002e-01 -7.8485286e-01
4 7.3000002e-01 -7.9542857e-01
5 7.3000002e-01 -7.7626741e-01
6 7.3000002e-01 -7.8135604e-01
7 7.3000002e-01 -7.8134471e-01
8 7.3000002e-01 -7.8109270e-01
9 7.3000002e-01 -7.8992373e-01
10 7.3000002e-01 -7.9501772e-01
11 7.3000002e-01 -8.0483246e-01
12 7.3000002e-01 -7.7481860e-01
13 7.3000002e-01 -7.7143490e-01
14 7.3000002e-01 -7.9398423e-01
15 7.3000002e-01 -7.9152286e-01
16 7.3000002e-01 -7.7718699e-01
17 7.3000002e-01 -7.8611016e-01
18 7.3000002e-01 -7.7967107e-01
19 7.3000002e-01 -8.0447662e-01
20 7.3000002e-01 -7.9005855e-01
1 7.4000001e-01 -5.7803625e-01
2 7.4000001e-01 -5.8895904e-01
3 7.4000001e-01 -5.9015340e-01
4 7.4000001e-01 -5.6313908e-01
5 7.4000001e-01 -5.7775724e-01
6 7.4000001e-01 -5.7022166e-01
7 7.4000001e-01 -5.9162879e-01
8 7.4000001e-01 -5.6691641e-01
9 7.4000001e-01 -5.7510585e-01
10 7.4000001e-01 -5.5966115e-01
11 7.4000001e-01 -5.7761866e-01
12 7.4000001e-01 -5.7829183e-01
13 7.4000001e-01 -5.6778550e-01
14 7.4000001e-01 -5.8122569e-01
15 7.4000001e-01 -5.7182807e-01
16 7.4000001e-01 -6.0879391e-01
17 7.4000001e-01 -5.7964414e-01
18 7.4000001e-01 -5.6894833e-01
19 7.4000001e-01 -6.1816263e-01
20 7.4000001e-01 -5.7265049e-01
1 7.5000000e-01 -3.0652580e-01
2 7.5000000e-01 -2.9343599e-01
3 7.5000000e-01 -2.8272247e-01
4 7.5000000e-01 -3.0365112e-01
5 7.5000000e-01 -3.2356483e-01
6 7.5000000e-01 -3.3264780e-01
7 7.5000000e-01 -3.0379960e-01
8 7.5000000e-01 -3.0113482e-01
9 7.5000000e-01 -3.2853767e-01
10 7.5000000e-01 -3.1506678e-01
11 7.5000000e-01 -3.1102866e-01
12 7.5000000e-01 -3.1246075e-01
13 7.5000000e-01 -3.0533522e-01
14 7.5000000e-01 -2.9773706e-01
15 7.5000000e-01 -3.0966792e-01
16 7.5000000e-01 -3.2207930e-01
17 7.5000000e-01 -3.0773509e-01
18 7.5000000e-01 -2.8678280e-01
19 7.5000000e-01 -3.0217472e-01
20 7.5000000e-01 -3.1236374e-01
1 7.5999999e-01 -1.3772429e-02
2 7.5999999e-01 -2.5435289e-02
3 7.5999999e-01 -4.2016894e-02
4 7.5999999e-01 3.7043937e-02
5 7.5999999e-01 -3.0086486e-02
6 7.5999999e-01 -1.7565034e-02
7 7.5999999e-01 -6.1947620e-03
8 7.5999999e-01 6.0861376e-03
9 7.5999999e-01 -1.5556275e-02
10 7.5999999e-01 -5.7751447e-02
11 7.5999999e-01 -7.1047880e-03
12 7.5999999e-01 5.6058946e-03
13 7.5999999e-01 -9.7371936e-03
14 7.5999999e-01 -3.3474550e-02
15 7.5999999e-01 -2.8811656e-02
16 7.5999999e-01 3.0372414e-04
17 7.5999999e-01 -4.4139661e-02
18 7.5999999e-01 1.6203431e-02
19 7.5999999e-01 -2.2561540e-05
20 7.5999999e-01 1.1317431e-02
1 7.6999998e-01 2.9686880e-01
2 7.6999998e-01 3.2144898e-01
3 7.6999998e-01 3.2038018e-01
4 7.6999998e-01 3.1136727e-01
5 7.6999998e-01 3.4006822e-01
6 7.6999998e-01 2.6247680e-01
7 7.6999998e-01 2.4888834e-01
8 7.6999998e-01 3.0653566e-01
9 7.6999998e-01 2.8699332e-01
10 7.6999998e-01 2.7381128e-01
11 7.6999998e-01 3.0156541e-01
12 7.6999998e-01 2.9695526e-01
13 7.6999998e-01 3.0603844e-01
14 7.6999998e-01 2.8992191e-01
15 7.6999998e-01 2.9742220e-01
16 7.6999998e-01 3.1684157e-01
17 7.6999998e-01 3.0270502e-01
18 7.6999998e-01 2.8876078e-01
19 7.6999998e-01 2.6715729e-01
20 7.6999998e-01 3.0739671e-01
1 7.7999997e-01 6.1727136e-01
2 7.7999997e-01 5.7564366e-01
3 7.7999997e-01 5.6945860e-01
4 7.7999997e-01 5.7350802e-01
5 7.7999997e-01 5.6743693e-01
6 7.7999997e-01 5.8879739e-01
7 7.7999997e-01 5.9585100e-01
8 7.7999997e-01 5.9904826e-01
9 7.7999997e-01 5.0645739e-01
10 7.7999997e-01 6.0687298e-01
11 7.7999997e-01 5.4525876e-01
12 7.7999997e-01 5.9073520e-01
13 7.7999997e-01 5.7081389e-01
14 7.7999997e-01 6.2118465e-01
15 7.7999997e-01 5.6441265e-01
16 7.7999997e-01 5.8583248e-01
17 7.7999997e-01 5.2362007e-01
18 7.7999997e-01 5.5840367e-01
19 7.7999997e-01 5.9104002e-01
20 7.7999997e-01 5.7373995e-01
1 7.9000002e-01 7.9550129e-01
2 7.9000002e-01 8.5094470e-01
3 7.9000002e-01 7.6543397e-01
4 7.9000002e-01 7.9822689e-01
5 7.9000002e-01 8.0723041e-01
6 7.9000002e-01 7.9083151e-01
7 7.9000002e-01 7.9879558e-01
8 7.9000002e-01 8.1203228e-01
9 7.9000002e-01 8.0035532e-01
10 7.9000002e-01 8.3771145e-01
11 7.9000002e-01 7.8968781e-01
12 7.9000002e-01 8.4014189e-01
13 7.9000002e-01 8.1246352e-01
14 7.9000002e-01 8.4135485e-01
15 7.9000002e-01 7.9060411e-01
16 7.9000002e-01 8.7623668e-01
17 7.9000002e-01 7.8999698e-01
18 7.9000002e-01 8.0351871e-01
19 7.9000002e-01 8.1224626e-01
20 7.9000002e-01 8.6501741e-01
1 8.0000001e-01 9.1364086e-01
2 8.0000001e-01 9.4312382e-01
3 8.0000001e-01 9.5322567e-01
4 8.0000001e-01 9.8730439e-01
5 8.0000001e-01 9.0974069e-01
6 8.0000001e-01 9.6701264e-01
7 8.0000001e-01 9.6227348e-01
8 8.0000001e-01 1.0153086e+00
9 8.0000001e-01 9.3447149e-01
10 8.0000001e-01 9.7103977e-01
11 8.0000001e-01 8.8752598e-01
12 8.0000001e-01 9.5161462e-01
13 8.0000001e-01 9.1531485e-01
14 8.0000001e-01 1.0218772e+00
15 8.0000001e-01 9.2945951e-01
16 8.0000001e-01 1.0159215e+00
17 8.0000001e-01 9.6944857e-01
18 8.0000001e-01 1.0241013e+00
19 8.0000001e-01 9.5273662e-01
20 8.0000001e-01 9.2698878e-01
1 8.1000000e-01 1.0226699e+00
2 8.1000000e-01 1.0285593e+00
3 8.1000000e-01 1.0535196e+00
4 8.1000000e-01 1.0204660e+00
5 8.1000000e-01 9.5747769e-01
6 8.1000000e-01 1.0165710e+00
7 8.1000000e-01 9.8312670e-01
8 8.1000000e-01 1.0121289e+00
9 8.1000000e-01 9.9617362e-01
10 8.1000000e-01 9.8229706e-01
11 8.1000000e-01 9.9195588e-01
12 8.1000000e-01 9.7958797e-01
13 8.1000000e-01 9.6862322e-01
14 8.1000000e-01 1.0083655e+00
15 8.1000000e-01 1.0227908e+00
16 8.1000000e-01 9.5599306e-01
17 8.1000000e-01 1.0473222e+00
18 8.1000000e-01 1.0504854e+00
19 8.1000000e-01 9.7960609e-01
20 8.1000000e-01 1.0122854e+00
1 8.1999999e-01 9.7959346e-01
2 8.1999999e-01 8.7825328e-01
3 8.1999999e-01 9.3941224e-01
4 8.1999999e-01 9.7624475e-01
5 8.1999999e-01 9.2564636e-01
6 8.1999999e-01 9.3228924e-01
7 8.1999999e-01 9.3275344e-01
8 8.1999999e-01 9.7865188e-01
9 8.1999999e-01 9.3678957e-01
10 8.1999999e-01 8.9603204e-01
11 8.1999999e-01 8.2857680e-01
12 8.1999999e-01 9.3400633e-01
13 8.1999999e-01 8.9120382e-01
14 8.1999999e-01 8.7786609e-01
15 8.1999999e-01 8.9891821e-01
16 8.1999999e-01 9.2060751e-01
17 8.1999999e-01 9.1003823e-01
18 8.1999999e-01 8.9235950e-01
19 8.1999999e-01 9.1991240e-01
20 8.1999999e-01 8.8090003e-01
1 8.2999998e-01 8.1210995e-01
2 8.2999998e-01 7.8610289e-01
3 8.2999998e-01 7.8457648e-01
4 8.2999998e-01 7.9332137e-01
5 8.2999998e-01 6.9753027e-01
6 8.2999998e-01 6.8497694e-01
7 8.2999998e-01 7.5382763e-01
8 8.2999998e-01 7.0547783e-01
9 8.2999998e-01 8.1122601e-01
10 8.2999998e-01 8.1753117e-01
11 8.2999998e-01 7.4539375e-01
12 8.2999998e-01 7.6945615e-01
13 8.2999998e-01 7.3276877e-01
14 8.2999998e-01 6.8956655e-01
15 8.2999998e-01 7.6076454e-01
16 8.2999998e-01 7.3389745e-01
17 8.2999998e-01 7.7420473e-01
18 8.2999998e-01 6.8118739e-01
19 8.2999998e-01 7.8718132e-01
20 8.2999998e-01 8.4887058e-01
1 8.3999997e-01 4.5215756e-01
2 8.3999997e-01 5.8238602e-01
3 8.3999997e-01 5.0993645e-01
4 8.3999997e-01 5.6330281e-01
5 8.3999997e-01 4.0467790e-01
6 8.3999997e-01 3.8818613e-01
7 8.3999997e-01 4.4668889e-01
8 8.3999997e-01 4.3987948e-01
9 8.3999997e-01 3.8387781e-01
10 8.3999997e-01 3.9855096e-01
11 8.3999997e-01 5.1089513e-01
12 8.3999997e-01 4.5739207e-01
13 8.3999997e-01 4.3827957e-01
14 8.3999997e-01 4.2343208e-01
15 8.3999997e-01 5.0280988e-01
16 8.3999997e-01 4.9391508e-01
17 8.3999997e-01 4.4271743e-01
18 8.3999997e-01 4.1365549e-01
19 8.3999997e-01 4.2323920e-01
20 8.3999997e-01 4.6977955e-01
1 8.5000002e-01 8.4719248e-02
2 8.5000002e-01 2.1825962e-01
3 8.5000002e-01 8.1646070e-02
4 8.5000002e-01 2.3322335e-02
5 8.5000002e-01 8.3467208e-02
6 8.5000002e-01 6.3105419e-02
7 8.5000002e-01 1.2479083e-01
8 8.5000002e-01 1.8973364e-01
9 8.5000002e-01 -3.1392146e-02
10 8.5000002e-01 -3.1999536e-02
11 8.5000002e-01 1.1731652e-01
12 8.5000002e-01 2.7881194e-02
13 8.5000002e-01 7.9728618e-02
14 8.5000002e-01 2.7496856e-01
15 8.5000002e-01 7.5527400e-02
16 8.5000002e-01 -3.8387608e-02
17 8.5000002e-01 1.1763684e-01
18 8.5000002e-01 2.3797426e-01
19 8.5000002e-01 1.4513654e-01
20 8.5000002e-01 2.0620162e-02
1 8.6000001e-01 -2.3325686e-01
2 8.6000001e-01 -2.1399717e-01
3 8.6000001e-01 -4.7887463e-02
4 8.6000001e-01 -3.7442744e-01
5 8.6000001e-01 -3.7284777e-01
6 8.6000001e-01 -2.5631008e-01
7 8.6000001e-01 -3.9898175e-01
8 8.6000001e-01 -3.2674006e-01
9 8.6000001e-01 -1.7247474e-01
10 8.6000001e-01 -2.9059300e-01
11 8.6000001e-01 -1.8460234e-01
12 8.6000001e-01 -2.6049182e-01
13 8.6000001e-01 -1.9733524e-01
14 8.6000001e-01 -2.5816721e-01
15 8.6000001e-01 -3.6176565e-01
16 8.6000001e-01 -2.3672342e-01
17 8.6000001e-01 -2.6961705e-01
18 8.6000001e-01 -3.2351261e-01
19 8.6000001e-01 -2.6916319e-01
20 8.6000001e-01 -2.9600263e-01
1 8.7000000e-01 -5.5426198e-01
2 8.7000000e-01 -5.6863409e-01
3 8.7000000e-01 -6.7411757e-01
4 8.7000000e-01 -5.5924559e-01
5 8.7000000e-01 -7.7073509e-01
6 8.7000000e-01 -6.9631261e-01
7 8.7000000e-01 -6.6150224e-01
8 8.7000000e-01 -6.4841813e-01
9 8.7000000e-01 -5.8839011e-01
10 8.7000000e-01 -6.6827738e-01
11 8.7000000e-01 -6.2973613e-01
12 8.7000000e-01 -6.2938011e-01
13 8.7000000e-01 -6.6330791e-01
14 8.7000000e-01 -7.1483636e-01
15 8.7000000e-01 -6.6490412e-01
16 8.7000000e-01 -5.5243856e-01
17 8.7000000e-01 -8.6572307e-01
18 8.7000000e-01 -7.9514259e-01
19 8.7000000e-01 -6.8900812e-01
20 8.7000000e-01 -6.3824904e-01
1 8.8000000e-01 -9.6114558e-01
2 8.8000000e-01 -1.0079676e+00
3 8.8000000e-01 -7.5920308e-01
4 8.8000000e-01 -9.1503239e-01
5 8.8000000e-01 -1.0453155e+00
6 8.8000000e-01 -1.0074147e+00
7 8.8000000e-01 -1.0033221e+00
8 8.8000000e-01 -9.9587649e-01
9 8.8000000e-01 -9.1490066e-01
10 8.8000000e-01 -8.5433102e-01
11 8.8000000e-01 -8.8078743e-01
12 8.8000000e-01 -9.1997945e-01
13 8.8000000e-01 -1.0566378e+00
14 8.8000000e-01 -8.2218170e-01
15 8.8000000e-01 -8.2963669e-01
16 8.8000000e-01 -7.3534358e-01
17 8.8000000e-01 -8.0453789e-01
18 8.8000000e-01 -7.5650644e-01
19 8.8000000e-01 -9.0788496e-01
20 8.8000000e-01 -8.3919060e-01
1 8.8999999e-01 -1.0485997e+00
2 8.8999999e-01 -8.5185993e-01
3 8.8999999e-01 -9.2462307e-01
4 8.8999999e-01 -9.5148838e-01
5 8.8999999e-01 -1.1035701e+00
6 8.8999999e-01 -1.1700798e+00
7 8.8999999e-01 -9.2431545e-01
8 8.8999999e-01 -1.0457129e+00
9 8.8999999e-01 -8.8588047e-01
10 8.8999999e-01 -1.0070659e+00
11 8.8999999e-01 -1.0403851e+00
12 8.8999999e-01 -1.0904230e+00
13 8.8999999e-01 -9.0722227e-01
14 8.8999999e-01 -1.1694180e+00
15 8.8999999e-01 -1.1079804e+00
16 8.8999999e-01 -9.7086817e-01
17 8.8999999e-01 -8.1045008e-01
18 8.8999999e-01 -1.1347780e+00
19 8.8999999e-01 -9.4840157e-01
20 8.8999999e-01 -1.2195301e+00
1 8.9999998e-01 -9.3838167e-01
2 8.9999998e-01 -6.4800054e-01
3 8.9999998e-01 -1.0507400e+00
4 8.9999998e-01 -1.0188671e+00
5 8.9999998e-01 -8.5642433e-01
6 8.9999998e-01 -8.4550083e-01
7 8.9999998e-01 -7.7735114e-01
8 8.9999998e-01 -7.9335362e-01
9 8.9999998e-01 -8.1053996e-01
10 8.9999998e-01 -8.9325655e-01
11 8.9999998e-01 -6.5875816e-01
12 8.9999998e-01 -6.9940639e-01
13 8.9999998e-01 -9.1311526e-01
14 8.9999998e-01 -1.0093471e+00
15 8.9999998e-01 -8.1020159e-01
16 8.9999998e-01 -7.4053669e-01
17 8.9999998e-01 -8.7068081e-01
18 8.9999998e-01 -1.0830792e+00
19 8.9999998e-01 -9.6782231e-01
20 8.9999998e-01 -9.4734144e-01
1 9.1000003e-01 -8.8482749e-01
2 9.1000003e-01 -4.6732983e-01
3 9.1000003e-01 -8.1484526e-01
4 9.1000003e-01 -5.5985802e-01
5 9.1000003e-01 -6.2768036e-01
6 9.1000003e-01 -3.8305017e-01
7 9.1000003e-01 -4.9441445e-01
8 9.1000003e-01 -5.8929712e-01
9 9.1000003e-01 -3.6410764e-01
10 9.1000003e-01 -4.4421697e-01
11 9.1000003e-01 -7.8718734e-01
12 9.1000003e-01 -4.7749758e-01
13 9.1000003e-01 -6.1578381e-01
14 9.1000003e-01 -9.6948630e-01
15 9.1000003e-01 -5.4435766e-01
16 9.1000003e-01 -5.6669235e-01
17 9.1000003e-01 -7.0708621e-01
18 9.1000003e-01 -6.9316983e-01
19 9.1000003e-01 -7.1947324e-01
20 9.1000003e-01 -6.8397623e-01
1 9.2000002e-01 -3.0201373e-01
2 9.2000002e-01 2.9144579e-01
3 9.2000002e-01 5.3396981e-02
4 9.2000002e-01 6.2129546e-02
5 9.2000002e-01 -2.9993993e-01
6 9.2000002e-01 -4.6913922e-01
7 9.2000002e-01 -2.1616276e-01
8 9.2000002e-01 -3.4509796e-01
9 9.2000002e-01 -3.1355143e-01
10 9.2000002e-01 -1.1554649e-01
11 9.2000002e-01 8.4367745e-02
12 9.2000002e-01 -4.3488789e-01
13 9.2000002e-01 -1.6789661e-01
14 9.2000002e-01 -3.2939509e-01
15 9.2000002e-01 6.0149767e-02
16 9.2000002e-01 -4.5187464e-01
17 9.2000002e-01 -3.6116463e-01
18 9.2000002e-01 -4.8605475e-01
19 9.2000002e-01 2.0700082e-02
20 9.2000002e-01 -3.2717505e-01
1 9.3000001e-01 2.7422267e-01
2 9.3000001e-01 1.1156313e-01
3 9.3000001e-01 5.7283545e-01
4 9.3000001e-01 4.4827878e-01
5 9.3000001e-01 2.6206088e-01
6 9.3000001e-01 -2.3147887e-02
7 9.3000001e-01 6.6078687e-01
8 9.3000001e-01 4.4842876e-02
9 9.3000001e-01 3.6979198e-02
10 9.3000001e-01 7.2973657e-01
11 9.3000001e-01 2.5018951e-01
12 9.3000001e-01 2.1828879e-01
13 9.3000001e-01 5.6411419e-02
14 9.3000001e-01 5.6075621e-01
15 9.3000001e-01 9.8079100e-02
16 9.3000001e-01 5.5525494e-01
17 9.3000001e-01 4.8127168e-01
18 9.3000001e-01 4.6005356e-01
19 9.3000001e-01 4.0588582e-01
20 9.3000001e-01 5.1073456e-01
1 9.4000000e-01 7.6301450e-01
2 9.4000000e-01 7.4262768e-01
3 9.4000000e-01 9.6342862e-01
4 9.4000000e-01 5.9826577e-01
5 9.4000000e-01 6.6761625e-01
6 9.4000000e-01 8.0860394e-01
7 9.4000000e-01 9.1257030e-01
8 9.4000000e-01 8.7989914e-01
9 9.4000000e-01 1.1502314e+00
10 9.4000000e-01 6.3098532e-01
11 9.4000000e-01 8.9001578e-01
12 9.4000000e-01 9.9134469e-01
13 9.4000000e-01 2.3331149e-01
14 9.4000000e-01 1.3605672e+00
15 9.4000000e-01 9.1839021e-01
16 9.4000000e-01 1.0551935e+00
17 9.4000000e-01 1.4388038e+00
18 9.4000000e-01 7.6188445e-01
19 9.4000000e-01 1.1363492e+00
20 9.4000000e-01 7.8368556e-01
1 9.4999999e-01 9.0362310e-01
2 9.4999999e-01 6.6796404e-01
3 9.4999999e-01 9.9465013e-01
4 9.4999999e-01 1.1893839e+00
5 9.4999999e-01 5.1037812e-01
6 9.4999999e-01 3.9568418e-01
7 9.4999999e-01 1.1782708e+00
8 9.4999999e-01 1.2951822e+00
9 9.4999999e-01 7.9575455e-01
10 9.4999999e-01 1.1236626e+00
11 9.4999999e-01 1.0546142e+00
12 9.4999999e-01 1.1386178e+00
13 9.4999999e-01 7.7330875e-01
14 9.4999999e-01 4.4837087e-01
15 9.4999999e-01 6.4318514e-01
16 9.4999999e-01 9.5688587e-01
17 9.4999999e-01 7.8204870e-01
18 9.4999999e-01 8.4157485e-01
19 9.4999999e-01 2.5184491e-01
20 9.4999999e-01 1.7752812e+00
1 9.5999998e-01 2.6721889e-01
2 9.5999998e-01 8.3082634e-01
3 9.5999998e-01 2.1048628e-01
4 9.5999998e-01 1.1444875e+00
5 9.5999998e-01 4.8472422e-01
6 9.5999998e-01 5.5419654e-01
7 9.5999998e-01 3.7708086e-01
8 9.5999998e-01 3.2160527e-01
9 9.5999998e-01 4.8127857e-01
10 9.5999998e-01 7.0515579e-01
11 9.5999998e-01 1.1761903e+00
12 9.5999998e-01 7.4087344e-02
13 9.5999998e-01 7.7243114e-01
14 9.5999998e-01 6.3103330e-01
15 9.5999998e-01 5.2813363e-01
16 9.5999998e-01 9.0064305e-01
17 9.5999998e-01 3.4725252e-01
18 9.5999998e-01 1.0337875e+00
19 9.5999998e-01 8.1657958e-01
20 9.5999998e-01 1.0866669e+00
1 9.7000003e-01 -1.3537942e-01
2 9.7000003e-01 7.8753996e-01
3 9.7000003e-01 -1.4951187e-01
4 9.7000003e-01 2.3091666e-01
5 9.7000003e-01 6.0705155e-01
6 9.7000003e-01 2.4785030e-01
7 9.7000003e-01 -2.3806766e-01
8 9.7000003e-01 6.1461842e-01
9 9.7000003e-01 1.0929642e-02
10 9.7000003e-01 4.8633417e-01
11 9.7000003e-01 -1.4539106e-01
12 9.7000003e-01 2.5680712e-01
13 9.7000003e-01 5.3880520e-02
14 9.7000003e-01 1.1081971e+00
15 9.7000003e-01 -1.5828894e-01
16 9.7000003e-01 -9.4510131e-02
17 9.7000003e-01 4.3062067e-01
18 9.7000003e-01 6.0729063e-01
19 9.7000003e-01 -1.4322479e-01
20 9.7000003e-01 -7.4239242e-01
1 9.8000002e-01 -3.6164992e-02
2 9.8000002e-01 6.6377050e-03
3 9.8000002e-01 -1.3565749e+00
4 9.8000002e-01 -5.0097710e-01
5 9.8000002e-01 -7.5321883e-01
6 9.8000002e-01 -9.6890199e-01
7 9.8000002e-01 -1.3088207e+00
8 9.8000002e-01 -9.7078407e-01
9 9.8000002e-01 -1.0003325e+00
10 9.8000002e-01 -7.5870466e-01
11 9.8000002e-01 -2.6873931e-01
12 9.8000002e-01 -2.7572370e-01
13 9.8000002e-01 -1.0015621e+00
14 9.8000002e-01 -2.2490589e-01
15 9.8000002e-01 1.7735709e-01
16 9.8000002e-01 -6.9685745e-01
17 9.8000002e-01 -9.8373735e-01
18 9.8000002e-01 -2.2488599e-01
19 9.8000002e-01 -7.0586282e-01
20 9.8000002e-01 -6.8421870e-01
1 9.9000001e-01 -3.8819841e-01
2 9.9000001e-01 -1.1501563e+00
3 9.9000001e-01 -8.2253677e-01
4 9.9000001e-01 -6.1986327e-01
5 9.9000001e-01 -5.2579975e-01
6 9.9000001e-01 -9.1890872e-01
7 9.9000001e-01 -1.0687960e+00
8 9.9000001e-01 -2.6336367e+00
9 9.9000001e-01 -1.7411373e+00
10 9.9000001e-01 -8.5774481e-01
11 9.9000001e-01 -8.8716781e-01
12 9.9000001e-01 -1.3195357e+00
13 9.9000001e-01 -1.4551706e+00
14 9.9000001e-01 -7.5511432e-01
15 9.9000001e-01 -1.0544326e+00
16 9.9000001e-01 -1.8838141e+00
17 9.9000001e-01 -1.2793238e+00
18 9.9000001e-01 -9.9496847e-01
19 9.9000001e-01 -4.3075365e-01
20 9.9000001e-01 -1.1217860e+00
1 1.0000000e+00 1.3841546e+00
2 1.0000000e+00 1.0020434e+00
3 1.0000000e+00 1.8648253e-01
4 1.0000000e+00 1.4328244e+00
5 1.0000000e+00 1.9571960e+00
6 1.0000000e+00 -9.2885756e-01
7 1.0000000e+00 2.1150504e-01
8 1.0000000e+00 3.0084873e-02
9 1.0000000e+00 4.7713912e-01
10 1.0000000e+00 5.7699513e-01
11 1.0000000e+00 1.8003490e+00
12 1.0000000e+00 -1.0329814e-01
13 1.0000000e+00 1.6384567e+00
14 1.0000000e+00 4.2510870e-01
15 1.0000000e+00 1.1729876e+00
16 1.0000000e+00 9.0344238e-01
17 1.0000000e+00 2.1718168e+00
18 1.0000000e+00 2.0372183e+00
19 1.0000000e+00 3.8442796e-01
20 1.0000000e+00 -9.2132270e-01
